S,P,O1,O2,S_perf,P_perf,O1_perf,O2_perf,pos1,pos2,pos3,pos4,subject_id,trial,rt,decision_type,bonus,response,response_n,dec_OC,out_eng,dec_num_n,correct,init,age,sex,version
3,3,2,4,,,,,2,1,3,0,g5mxweq,74,3660.0999999996275,3,0.5,,0,1,1.5,2,0,PM,14,M,A
3,5,3,2,,,,,0,3,2,1,g5mxweq,75,6091.9000000003725,1,-0.5,,1,1,-0.5,1,0,PM,14,M,A
3,5,3,2,,,,,0,3,2,1,g5mxweq,75,2076.199999999255,5,0.5,,1,NA,3.5,2,1,PM,14,M,A
3,3,5,5,,,,,1,0,3,2,g5mxweq,76,5900.899999999441,3,0.5,,0,1,-1.5,1,1,PM,14,M,A
3,3,5,5,,,,,1,0,3,2,g5mxweq,76,2860.5,4,0.5,,0,2,-1.5,2,1,PM,14,M,A
0,2,4,3,,,,,3,0,1,2,g5mxweq,77,3172.399999999441,4,0.5,,1,2,-0.5,1,0,PM,14,M,A
0,2,4,3,,,,,3,0,1,2,g5mxweq,77,1292.9000000003725,3,-0.5,,0,1,-2.5,2,1,PM,14,M,A
2,4,2,4,,,,,1,3,2,0,g5mxweq,78,5971.799999999814,3,0.5,,1,1,2.5,1,1,PM,14,M,A
2,4,2,4,,,,,1,3,2,0,g5mxweq,78,1677.2999999998137,1,-0.5,,0,1,-0.5,2,1,PM,14,M,A
5,5,3,3,,,,,2,1,0,3,g5mxweq,79,4679.799999999814,1,0.5,,1,1,2.5,1,1,PM,14,M,A
5,5,3,3,,,,,2,1,0,3,g5mxweq,79,2140.600000000559,5,-0.5,,1,NA,3.5,2,1,PM,14,M,A
2,3,6,4,,,,,1,2,0,3,g5mxweq,80,2700.2999999998137,3,-0.5,,0,1,-3.5,1,1,PM,14,M,A
2,3,6,4,,,,,1,2,0,3,g5mxweq,80,1596.2999999998137,5,0.5,,0,NA,-4.5,2,1,PM,14,M,A
5,5,3,3,,,,,0,2,3,1,g5mxweq,81,3668,2,-0.5,,0,2,1.5,1,0,PM,14,M,A
5,5,3,3,,,,,0,2,3,1,g5mxweq,81,1293.0999999996275,3,-0.5,,0,1,1.5,2,0,PM,14,M,A
1,4,6,5,,,,,2,3,1,0,g5mxweq,82,5234,4,0.5,,0,2,-0.5,1,1,PM,14,M,A
1,4,6,5,,,,,2,3,1,0,g5mxweq,82,2380.7000000001863,5,0.5,,0,NA,-5.5,2,1,PM,14,M,A
4,5,4,6,,,,,1,2,3,0,g5mxweq,83,1893.4000000003725,2,0.5,,0,2,-1.5,1,1,PM,14,M,A
4,5,4,6,,,,,1,2,3,0,g5mxweq,83,4173.600000000559,4,0.5,,1,2,-0.5,2,0,PM,14,M,A
2,5,3,4,,,,,3,1,2,0,g5mxweq,84,2740.0999999996275,5,0.5,,0,NA,0.5,1,0,PM,14,M,A
2,5,3,4,,,,,3,1,2,0,g5mxweq,84,1231.2999999998137,1,-0.5,,0,1,-1.5,2,1,PM,14,M,A
4,4,6,4,,,,,1,0,2,3,g5mxweq,85,2639,2,0.5,,1,2,0.5,1,1,PM,14,M,A
4,4,6,4,,,,,1,0,2,3,g5mxweq,85,1047.2999999998137,5,0.5,,0,NA,-1.5,2,1,PM,14,M,A
4,4,6,4,,,,,0,1,2,3,g5mxweq,86,2270.2000000001863,4,0.5,,1,2,0.5,1,1,PM,14,M,A
4,4,6,4,,,,,0,1,2,3,g5mxweq,86,1821.699999999255,5,-0.5,,0,NA,-2.5,2,1,PM,14,M,A
3,4,4,5,,,,,0,2,1,3,g5mxweq,87,2523.300000000745,3,0.5,,1,1,0.5,1,1,PM,14,M,A
3,4,4,5,,,,,0,2,1,3,g5mxweq,87,1693.0999999996275,2,0.5,,0,2,-1.5,2,1,PM,14,M,A
3,5,4,2,,,,,1,3,0,2,g5mxweq,88,2005,4,-0.5,,0,2,2.5,1,0,PM,14,M,A
3,5,4,2,,,,,1,3,0,2,g5mxweq,88,1083.5999999996275,5,-0.5,,0,NA,1.5,2,0,PM,14,M,A
4,2,3,5,,,,,0,1,3,2,g5mxweq,89,1692,1,0.5,,1,1,1.5,1,1,PM,14,M,A
4,2,3,5,,,,,0,1,3,2,g5mxweq,89,1341.0999999996275,4,0.5,,0,2,-2.5,2,1,PM,14,M,A
4,3,4,4,,,,,2,0,3,1,g5mxweq,90,2533.7999999998137,5,0.5,,1,NA,-0.5,1,0,PM,14,M,A
4,3,4,4,,,,,2,0,3,1,g5mxweq,90,1372.2000000001863,2,-0.5,,0,2,-0.5,2,1,PM,14,M,A
1,5,1,3,,,,,0,3,1,2,g5mxweq,91,7994.9000000003725,5,-0.5,,1,NA,1.5,1,1,PM,14,M,A
1,5,1,3,,,,,0,3,1,2,g5mxweq,91,2587,3,-0.5,,1,1,3.5,2,1,PM,14,M,A
3,3,4,3,,,,,3,2,1,0,g5mxweq,92,1884.3999999994412,5,-0.5,,0,NA,-1.5,1,1,PM,14,M,A
3,3,4,3,,,,,3,2,1,0,g5mxweq,92,850.3999999994412,4,-0.5,,0,2,-0.5,2,1,PM,14,M,A
5,1,5,6,,,,,3,2,0,1,g5mxweq,93,3988,5,0.5,,0,NA,-4.5,1,1,PM,14,M,A
5,1,5,6,,,,,3,2,0,1,g5mxweq,93,5276.5999999996275,2,-0.5,,0,2,-1.5,2,1,PM,14,M,A
5,3,5,5,,,,,3,0,2,1,g5mxweq,94,2016.2000000001863,2,0.5,,0,2,0.5,1,0,PM,14,M,A
5,3,5,5,,,,,3,0,2,1,g5mxweq,94,862.3999999994412,5,-0.5,,0,NA,-2.5,2,1,PM,14,M,A
1,4,4,4,,,,,3,1,0,2,g5mxweq,95,2080.7999999998137,5,-0.5,,0,NA,-3.5,1,1,PM,14,M,A
1,4,4,4,,,,,3,1,0,2,g5mxweq,95,5501.699999999255,3,0.5,,1,1,0.5,2,1,PM,14,M,A
0,4,4,6,,,,,2,3,0,1,g5mxweq,96,1364.199999999255,1,0.5,,0,1,-3.5,1,1,PM,14,M,A
0,4,4,6,,,,,2,3,0,1,g5mxweq,96,953.7999999998137,2,0.5,,0,2,-5.5,2,1,PM,14,M,A
4,1,4,5,,,,,2,3,1,0,g5mxweq,97,1647.2000000001863,1,0.5,,0,1,0.5,1,0,PM,14,M,A
4,1,4,5,,,,,2,3,1,0,g5mxweq,97,1100.2000000001863,5,0.5,,0,NA,-3.5,2,1,PM,14,M,A
3,4,4,3,,,,,2,0,1,3,g5mxweq,98,2642.5,3,0.5,,0,1,0.5,1,0,PM,14,M,A
3,4,4,3,,,,,2,0,1,3,g5mxweq,98,1018.3000000007451,5,0.5,,0,NA,0.5,2,0,PM,14,M,A
5,5,2,5,,,,,1,3,0,2,g5mxweq,99,2178.199999999255,5,0.5,,1,NA,3.5,1,1,PM,14,M,A
5,5,2,5,,,,,1,3,0,2,g5mxweq,99,2267.7999999998137,1,-0.5,,1,1,2.5,2,1,PM,14,M,A
5,5,4,4,,,,,0,2,1,3,g5mxweq,100,16198.400000000373,5,-0.5,,0,NA,1.5,1,0,PM,14,M,A
5,5,4,4,,,,,0,2,1,3,g5mxweq,100,2411.800000000745,4,0.5,,1,2,1.5,2,1,PM,14,M,A
4,4,4,3,,,,,1,2,0,3,g5mxweq,101,2003,1,-0.5,,0,1,-0.5,1,1,PM,14,M,A
4,4,4,3,,,,,1,2,0,3,g5mxweq,101,1549.7000000001863,3,-0.5,,0,1,-0.5,2,1,PM,14,M,A
3,4,6,2,,,,,1,0,3,2,g5mxweq,102,6505.299999999814,5,-0.5,,0,NA,-1.5,1,1,PM,14,M,A
3,4,6,2,,,,,1,0,3,2,g5mxweq,102,5929.300000000745,4,0.5,,0,2,2.5,2,0,PM,14,M,A
1,3,5,5,,,,,3,1,0,2,g5mxweq,103,3424.199999999255,3,0.5,,1,1,-1.5,1,0,PM,14,M,A
1,3,5,5,,,,,3,1,0,2,g5mxweq,103,1434.2000000001863,5,-0.5,,0,NA,-6.5,2,1,PM,14,M,A
3,5,3,4,,,,,3,2,0,1,g5mxweq,104,2946.399999999441,2,0.5,,1,2,-0.5,1,0,PM,14,M,A
3,5,3,4,,,,,3,2,0,1,g5mxweq,104,1479.7999999998137,1,0.5,,0,1,0.5,2,0,PM,14,M,A
4,4,3,4,,,,,0,1,3,2,g5mxweq,105,4096.600000000559,4,0.5,,0,2,0.5,1,0,PM,14,M,A
4,4,3,4,,,,,0,1,3,2,g5mxweq,105,3516,1,0.5,,1,1,1.5,2,1,PM,14,M,A
3,2,3,6,,,,,0,3,2,1,g5mxweq,106,1954.2999999998137,5,-0.5,,0,NA,-4.5,1,1,PM,14,M,A
3,2,3,6,,,,,0,3,2,1,g5mxweq,106,4521.4000000003725,1,0.5,,1,1,0.5,2,1,PM,14,M,A
5,3,3,4,,,,,2,3,0,1,g5mxweq,107,4117.200000000186,2,-0.5,,1,2,0.5,1,1,PM,14,M,A
5,3,3,4,,,,,2,3,0,1,g5mxweq,107,1489.9000000003725,5,0.5,,0,NA,1.5,2,0,PM,14,M,A
3,6,3,3,,,,,3,0,2,1,g5mxweq,108,1321.2999999998137,5,0.5,,1,NA,3.5,1,1,PM,14,M,A
3,6,3,3,,,,,3,0,2,1,g5mxweq,108,2274.9000000003725,2,-0.5,,0,2,-0.5,2,1,PM,14,M,A
6,4,5,4,,,,,0,3,2,1,fhjyr0z,1,2092,5,0.5,,1,NA,1.5,1,1,MK,16,W,B
6,4,5,4,,,,,0,3,2,1,fhjyr0z,1,2732.5,4,0.5,,1,2,0.5,2,1,MK,16,W,B
4,2,4,5,,,,,2,3,1,0,fhjyr0z,2,6319.300000000047,3,0.5,,0,1,-1.5,1,1,MK,16,W,B
4,2,4,5,,,,,2,3,1,0,fhjyr0z,2,5578.700000000186,5,-0.5,,1,NA,-3.5,2,0,MK,16,W,B
5,1,3,2,,,,,0,2,1,3,fhjyr0z,3,1989,5,-0.5,,1,NA,0.5,1,1,MK,16,W,B
5,1,3,2,,,,,0,2,1,3,fhjyr0z,3,6321.300000000047,2,0.5,,1,2,3.5,2,1,MK,16,W,B
2,5,5,3,,,,,1,0,2,3,fhjyr0z,4,2155.3000000000466,5,-0.5,,0,NA,-1.5,1,1,MK,16,W,B
2,5,5,3,,,,,1,0,2,3,fhjyr0z,4,6237.300000000047,3,0.5,,1,1,0.5,2,1,MK,16,W,B
4,3,4,3,,,,,0,1,2,3,fhjyr0z,5,3133.600000000093,4,0.5,,1,2,0.5,1,1,MK,16,W,B
4,3,4,3,,,,,0,1,2,3,fhjyr0z,5,4396.40000000014,5,0.5,,1,NA,0.5,2,1,MK,16,W,B
5,4,4,5,,,,,3,2,0,1,fhjyr0z,6,1446.6999999999534,2,-0.5,,1,2,-0.5,1,0,MK,16,W,B
5,4,4,5,,,,,3,2,0,1,fhjyr0z,6,3214.2999999998137,4,-0.5,,0,2,-1.5,2,1,MK,16,W,B
4,5,3,3,,,,,2,0,1,3,fhjyr0z,7,1082.5999999998603,5,-0.5,,1,NA,2.5,1,1,MK,16,W,B
4,5,3,3,,,,,2,0,1,3,fhjyr0z,7,1168,2,-0.5,,1,2,0.5,2,1,MK,16,W,B
4,5,3,5,,,,,2,1,0,3,fhjyr0z,8,1635,3,-0.5,,1,1,1.5,1,1,MK,16,W,B
4,5,3,5,,,,,2,1,0,3,fhjyr0z,8,2515.3000000000466,4,-0.5,,0,2,-0.5,2,1,MK,16,W,B
4,4,4,4,,,,,3,1,0,2,fhjyr0z,9,2205.6999999999534,4,0.5,,0,2,0.5,1,0,MK,16,W,B
4,4,4,4,,,,,3,1,0,2,fhjyr0z,9,2624,3,-0.5,,1,1,-0.5,2,0,MK,16,W,B
5,4,2,4,,,,,0,3,1,2,fhjyr0z,10,1265.3000000000466,1,0.5,,1,1,3.5,1,1,MK,16,W,B
5,4,2,4,,,,,0,3,1,2,fhjyr0z,10,1833.7999999998137,5,-0.5,,1,NA,2.5,2,1,MK,16,W,B
4,3,5,2,,,,,1,2,3,0,fhjyr0z,11,1453,3,0.5,,0,1,-1.5,1,1,MK,16,W,B
4,3,5,2,,,,,1,2,3,0,fhjyr0z,11,2590.100000000093,1,0.5,,1,1,-0.5,2,0,MK,16,W,B
2,3,5,6,,,,,0,2,3,1,fhjyr0z,12,988.3000000000466,4,0.5,,0,2,-2.5,1,1,MK,16,W,B
2,3,5,6,,,,,0,2,3,1,fhjyr0z,12,907.8999999999069,2,-0.5,,0,2,-4.5,2,1,MK,16,W,B
6,3,3,4,,,,,1,3,2,0,fhjyr0z,13,1234.1000000000931,2,-0.5,,1,2,1.5,1,1,MK,16,W,B
6,3,3,4,,,,,1,3,2,0,fhjyr0z,13,3326.600000000093,5,-0.5,,1,NA,1.5,2,1,MK,16,W,B
4,3,1,2,,,,,1,0,3,2,fhjyr0z,14,927.1000000000931,5,0.5,,1,NA,4.5,1,1,MK,16,W,B
4,3,1,2,,,,,1,0,3,2,fhjyr0z,14,1339.3000000000466,3,0.5,,1,1,2.5,2,1,MK,16,W,B
4,4,2,5,,,,,0,1,3,2,fhjyr0z,15,1468.6999999999534,5,-0.5,,1,NA,0.5,1,1,MK,16,W,B
4,4,2,5,,,,,0,1,3,2,fhjyr0z,15,1116.1999999999534,1,-0.5,,1,1,1.5,2,1,MK,16,W,B
4,4,1,4,,,,,2,3,0,1,fhjyr0z,16,3587.600000000093,1,0.5,,1,1,3.5,1,1,MK,16,W,B
4,4,1,4,,,,,2,3,0,1,fhjyr0z,16,2108,2,0.5,,0,2,0.5,2,0,MK,16,W,B
6,2,5,2,,,,,3,0,2,1,fhjyr0z,17,2037.8000000000466,3,-0.5,,0,1,-3.5,1,1,MK,16,W,B
6,2,5,2,,,,,3,0,2,1,fhjyr0z,17,1038.3000000000466,5,0.5,,1,NA,1.5,2,1,MK,16,W,B
5,4,3,4,,,,,2,1,3,0,fhjyr0z,18,1195.5999999998603,4,0.5,,0,2,0.5,1,0,MK,16,W,B
5,4,3,4,,,,,2,1,3,0,fhjyr0z,18,766.3999999999069,1,-0.5,,1,1,1.5,2,1,MK,16,W,B
5,4,5,4,,,,,3,0,1,2,fhjyr0z,19,1262.8000000000466,1,0.5,,1,1,0.5,1,1,MK,16,W,B
5,4,5,4,,,,,3,0,1,2,fhjyr0z,19,1566.9000000001397,5,0.5,,0,NA,0.5,2,0,MK,16,W,B
5,4,4,6,,,,,2,0,3,1,fhjyr0z,20,1096.1000000000931,2,0.5,,0,2,-0.5,1,1,MK,16,W,B
5,4,4,6,,,,,2,0,3,1,fhjyr0z,20,1430.4000000001397,5,-0.5,,0,NA,-1.5,2,1,MK,16,W,B
4,3,5,3,,,,,1,3,0,2,fhjyr0z,21,1491,1,0.5,,1,1,-0.5,1,0,MK,16,W,B
4,3,5,3,,,,,1,3,0,2,fhjyr0z,21,1487,5,0.5,,0,NA,-0.5,2,1,MK,16,W,B
4,3,2,5,,,,,3,1,2,0,fhjyr0z,22,846.6999999999534,1,0.5,,1,1,2.5,1,1,MK,16,W,B
4,3,2,5,,,,,3,1,2,0,fhjyr0z,22,1145.8999999999069,3,0.5,,1,1,1.5,2,1,MK,16,W,B
3,1,4,4,,,,,3,2,1,0,fhjyr0z,23,642.1999999999534,5,0.5,,0,NA,-3.5,1,1,MK,16,W,B
3,1,4,4,,,,,3,2,1,0,fhjyr0z,23,700.5999999998603,4,0.5,,0,2,-2.5,2,1,MK,16,W,B
2,3,2,2,,,,,1,2,0,3,fhjyr0z,24,5028.5,3,-0.5,,1,1,0.5,1,1,MK,16,W,B
2,3,2,2,,,,,1,2,0,3,fhjyr0z,24,956.6000000000931,5,0.5,,0,NA,1.5,2,0,MK,16,W,B
5,3,3,0,,,,,3,0,2,1,fhjyr0z,25,913.3999999999069,5,0.5,,1,NA,5.5,1,1,MK,16,W,B
5,3,3,0,,,,,3,0,2,1,fhjyr0z,25,986.1999999999534,2,0.5,,1,2,5.5,2,1,MK,16,W,B
5,4,5,5,,,,,3,2,0,1,fhjyr0z,26,1563,3,-0.5,,0,1,-1.5,1,1,MK,16,W,B
5,4,5,5,,,,,3,2,0,1,fhjyr0z,26,2221.1999999999534,2,-0.5,,1,2,-0.5,2,0,MK,16,W,B
2,6,5,4,,,,,1,3,2,0,fhjyr0z,27,1223.3000000000466,1,0.5,,0,1,-2.5,1,1,MK,16,W,B
2,6,5,4,,,,,1,3,2,0,fhjyr0z,27,989.3999999999069,4,-0.5,,1,2,1.5,2,1,MK,16,W,B
2,4,6,2,,,,,3,0,1,2,fhjyr0z,28,1741.7999999998137,5,-0.5,,0,NA,-2.5,1,1,MK,16,W,B
2,4,6,2,,,,,3,0,1,2,fhjyr0z,28,2031.1999999999534,4,0.5,,1,2,2.5,2,1,MK,16,W,B
4,2,2,3,,,,,2,1,3,0,fhjyr0z,29,2495.3000000000466,5,0.5,,1,NA,1.5,1,1,MK,16,W,B
4,2,2,3,,,,,2,1,3,0,fhjyr0z,29,1790.0999999998603,3,0.5,,0,1,0.5,2,0,MK,16,W,B
3,3,5,3,,,,,2,1,0,3,fhjyr0z,30,2665.8000000000466,5,0.5,,1,NA,-1.5,1,0,MK,16,W,B
3,3,5,3,,,,,2,1,0,3,fhjyr0z,30,2670.8000000000466,1,-0.5,,0,1,-2.5,2,1,MK,16,W,B
3,3,4,4,,,,,3,2,1,0,fhjyr0z,31,425.19999999995343,4,-0.5,,0,2,-1.5,1,1,MK,16,W,B
3,3,4,4,,,,,3,2,1,0,fhjyr0z,31,794.1000000000931,5,-0.5,,0,NA,-2.5,2,1,MK,16,W,B
5,2,5,3,,,,,1,2,0,3,fhjyr0z,32,941.4000000001397,2,0.5,,1,2,2.5,1,1,MK,16,W,B
5,2,5,3,,,,,1,2,0,3,fhjyr0z,32,1710.7999999998137,3,-0.5,,0,1,-3.5,2,1,MK,16,W,B
5,5,5,4,,,,,0,3,1,2,fhjyr0z,33,1527.8999999999069,2,0.5,,1,2,1.5,1,1,MK,16,W,B
5,5,5,4,,,,,0,3,1,2,fhjyr0z,33,1055.4000000001397,5,0.5,,1,NA,1.5,2,1,MK,16,W,B
5,3,5,5,,,,,1,0,2,3,fhjyr0z,34,984.3000000000466,4,-0.5,,0,2,-2.5,1,1,MK,16,W,B
5,3,5,5,,,,,1,0,2,3,fhjyr0z,34,1024.8999999999069,5,-0.5,,0,NA,-2.5,2,1,MK,16,W,B
5,4,4,4,,,,,1,3,0,2,fhjyr0z,35,1321.3000000000466,2,-0.5,,1,2,0.5,1,1,MK,16,W,B
5,4,4,4,,,,,1,3,0,2,fhjyr0z,35,1705.4000000001397,1,0.5,,1,1,1.5,2,1,MK,16,W,B
6,2,3,4,,,,,2,3,1,0,fhjyr0z,36,3781.600000000093,5,-0.5,,1,NA,0.5,1,1,MK,16,W,B
6,2,3,4,,,,,2,3,1,0,fhjyr0z,36,877.8000000002794,1,-0.5,,1,1,2.5,2,1,MK,16,W,B
4,5,4,4,,,,,1,0,3,2,fhjyr0z,37,1164.3999999999069,3,0.5,,1,1,1.5,1,1,MK,16,W,B
4,5,4,4,,,,,1,0,3,2,fhjyr0z,37,602.5999999996275,5,0.5,,1,NA,1.5,2,1,MK,16,W,B
2,6,2,3,,,,,0,1,3,2,fhjyr0z,38,942.8999999999069,3,0.5,,1,1,4.5,1,1,MK,16,W,B
2,6,2,3,,,,,0,1,3,2,fhjyr0z,38,1358.6000000000931,5,-0.5,,1,NA,2.5,2,1,MK,16,W,B
3,6,3,3,,,,,0,3,2,1,fhjyr0z,39,1395.2999999998137,3,-0.5,,1,1,2.5,1,1,MK,16,W,B
3,6,3,3,,,,,0,3,2,1,fhjyr0z,39,1095.4000000003725,2,-0.5,,1,2,-0.5,2,0,MK,16,W,B
3,3,5,2,,,,,0,2,1,3,fhjyr0z,40,3025.399999999907,5,-0.5,,1,NA,-1.5,1,0,MK,16,W,B
3,3,5,2,,,,,0,2,1,3,fhjyr0z,40,1178.7999999998137,4,-0.5,,0,2,0.5,2,0,MK,16,W,B
5,3,4,4,,,,,1,2,3,0,fhjyr0z,41,1092.3000000002794,4,0.5,,0,2,-0.5,1,1,MK,16,W,B
5,3,4,4,,,,,1,2,3,0,fhjyr0z,41,2207.2999999998137,5,-0.5,,1,NA,-0.5,2,0,MK,16,W,B
5,3,3,4,,,,,3,1,2,0,fhjyr0z,42,2256.3000000002794,5,-0.5,,0,NA,0.5,1,0,MK,16,W,B
5,3,3,4,,,,,3,1,2,0,fhjyr0z,42,2413.5,2,-0.5,,1,2,0.5,2,1,MK,16,W,B
4,2,5,3,,,,,0,1,2,3,fhjyr0z,43,6651.4000000003725,3,-0.5,,1,1,-3.5,1,0,MK,16,W,B
4,2,5,3,,,,,0,1,2,3,fhjyr0z,43,2345.6999999997206,1,-0.5,,1,1,-1.5,2,0,MK,16,W,B
3,4,3,5,,,,,3,1,0,2,fhjyr0z,44,4441.5,2,0.5,,0,2,-1.5,1,1,MK,16,W,B
3,4,3,5,,,,,3,1,0,2,fhjyr0z,44,1432.2999999998137,3,0.5,,1,1,1.5,2,1,MK,16,W,B
4,3,5,4,,,,,2,3,0,1,fhjyr0z,45,4993.199999999721,1,0.5,,1,1,-0.5,1,0,MK,16,W,B
4,3,5,4,,,,,2,3,0,1,fhjyr0z,45,732,5,-0.5,,0,NA,-2.5,2,1,MK,16,W,B
3,4,3,3,,,,,0,2,3,1,fhjyr0z,46,5116.600000000093,5,0.5,,0,NA,1.5,1,0,MK,16,W,B
3,4,3,3,,,,,0,2,3,1,fhjyr0z,46,1372.3000000002794,1,-0.5,,0,1,-0.5,2,1,MK,16,W,B
1,4,5,2,,,,,2,0,1,3,fhjyr0z,47,1856.2000000001863,4,0.5,,1,2,2.5,1,1,MK,16,W,B
1,4,5,2,,,,,2,0,1,3,fhjyr0z,47,2703.2999999998137,3,-0.5,,0,1,-1.5,2,1,MK,16,W,B
3,3,4,4,,,,,2,0,3,1,fhjyr0z,48,4521.800000000279,2,-0.5,,0,2,-1.5,1,1,MK,16,W,B
3,3,4,4,,,,,2,0,3,1,fhjyr0z,48,1325.1000000000931,5,0.5,,0,NA,-1.5,2,1,MK,16,W,B
4,6,4,2,,,,,2,3,0,1,fhjyr0z,49,2675.399999999907,4,0.5,,1,2,4.5,1,1,MK,16,W,B
4,6,4,2,,,,,2,3,0,1,fhjyr0z,49,781,5,0.5,,1,NA,4.5,2,1,MK,16,W,B
4,4,4,4,,,,,1,3,2,0,fhjyr0z,50,2058.3000000002794,5,-0.5,,1,NA,-0.5,1,0,MK,16,W,B
4,4,4,4,,,,,1,3,2,0,fhjyr0z,50,1868.8000000002794,4,-0.5,,0,2,-0.5,2,1,MK,16,W,B
3,4,2,5,,,,,1,0,3,2,fhjyr0z,51,2943.3000000002794,1,-0.5,,1,1,0.5,1,1,MK,16,W,B
3,4,2,5,,,,,1,0,3,2,fhjyr0z,51,1294.1000000000931,2,-0.5,,0,2,-2.5,2,1,MK,16,W,B
3,4,3,4,,,,,0,2,1,3,fhjyr0z,52,456.89999999990687,5,0.5,,1,NA,0.5,1,1,MK,16,W,B
3,4,3,4,,,,,0,2,1,3,fhjyr0z,52,1407.5,3,0.5,,0,1,1.5,2,0,MK,16,W,B
2,2,6,4,,,,,2,1,0,3,fhjyr0z,53,1139.0999999996275,1,-0.5,,0,1,-4.5,1,1,MK,16,W,B
2,2,6,4,,,,,2,1,0,3,fhjyr0z,53,519.3000000002794,5,-0.5,,0,NA,-6.5,2,1,MK,16,W,B
6,4,3,6,,,,,1,2,3,0,fhjyr0z,54,547.3000000002794,5,-0.5,,1,NA,0.5,1,1,MK,16,W,B
6,4,3,6,,,,,1,2,3,0,fhjyr0z,54,1757.8999999999069,1,-0.5,,1,1,2.5,2,1,MK,16,W,B
4,4,3,5,,,,,3,1,0,2,fhjyr0z,55,466.1999999997206,5,0.5,,1,NA,0.5,1,1,MK,16,W,B
4,4,3,5,,,,,3,1,0,2,fhjyr0z,55,627.5999999996275,1,-0.5,,1,1,0.5,2,1,MK,16,W,B
4,4,3,6,,,,,1,3,0,2,fhjyr0z,56,1865.6999999997206,3,-0.5,,1,1,0.5,1,1,MK,16,W,B
4,4,3,6,,,,,1,3,0,2,fhjyr0z,56,1076,4,-0.5,,0,2,-2.5,2,1,MK,16,W,B
4,4,4,3,,,,,1,2,0,3,fhjyr0z,57,884,5,-0.5,,0,NA,0.5,1,0,MK,16,W,B
4,4,4,3,,,,,1,2,0,3,fhjyr0z,57,1549.3999999999069,3,0.5,,1,1,0.5,2,1,MK,16,W,B
3,5,3,1,,,,,2,0,1,3,fhjyr0z,58,2501.399999999907,1,-0.5,,1,1,-0.5,1,0,MK,16,W,B
3,5,3,1,,,,,2,0,1,3,fhjyr0z,58,1675.4000000003725,3,-0.5,,1,1,1.5,2,1,MK,16,W,B
4,5,4,4,,,,,0,1,3,2,fhjyr0z,59,2275.1999999997206,1,0.5,,1,1,0.5,1,1,MK,16,W,B
4,5,4,4,,,,,0,1,3,2,fhjyr0z,59,1486.2000000001863,5,-0.5,,0,NA,0.5,2,0,MK,16,W,B
3,4,2,4,,,,,0,2,3,1,fhjyr0z,60,2028.0999999996275,5,0.5,,1,NA,1.5,1,1,MK,16,W,B
3,4,2,4,,,,,0,2,3,1,fhjyr0z,60,1039.3999999999069,2,-0.5,,1,2,-1.5,2,0,MK,16,W,B
4,2,3,4,,,,,2,0,3,1,fhjyr0z,61,1332.8999999999069,5,-0.5,,0,NA,-1.5,1,1,MK,16,W,B
4,2,3,4,,,,,2,0,3,1,fhjyr0z,61,765.1999999997206,2,-0.5,,1,2,-0.5,2,0,MK,16,W,B
2,4,3,3,,,,,0,1,2,3,fhjyr0z,62,1570.2000000001863,3,-0.5,,1,1,0.5,1,1,MK,16,W,B
2,4,3,3,,,,,0,1,2,3,fhjyr0z,62,1311,5,-0.5,,0,NA,-0.5,2,1,MK,16,W,B
4,4,4,4,,,,,1,0,2,3,fhjyr0z,63,7522.800000000279,4,0.5,,1,2,0.5,1,1,MK,16,W,B
4,4,4,4,,,,,1,0,2,3,fhjyr0z,63,2316.7000000001863,5,-0.5,,1,NA,-0.5,2,0,MK,16,W,B
3,2,4,1,,,,,3,0,1,2,fhjyr0z,64,1707.8999999999069,5,0.5,,1,NA,0.5,1,1,MK,16,W,B
3,2,4,1,,,,,3,0,1,2,fhjyr0z,64,1406.5,3,-0.5,,0,1,-2.5,2,1,MK,16,W,B
4,2,6,5,,,,,3,2,0,1,fhjyr0z,65,803.3000000002794,2,0.5,,0,2,-0.5,1,1,MK,16,W,B
4,2,6,5,,,,,3,2,0,1,fhjyr0z,65,509.39999999990687,5,0.5,,0,NA,-4.5,2,1,MK,16,W,B
3,2,2,5,,,,,2,1,3,0,fhjyr0z,66,815.8999999999069,5,0.5,,0,NA,-1.5,1,1,MK,16,W,B
3,2,2,5,,,,,2,1,3,0,fhjyr0z,66,766.2999999998137,4,-0.5,,0,2,-3.5,2,1,MK,16,W,B
1,4,3,3,,,,,0,3,2,1,fhjyr0z,67,1154.8999999999069,2,-0.5,,0,2,-2.5,1,1,MK,16,W,B
1,4,3,3,,,,,0,3,2,1,fhjyr0z,67,734.5,1,0.5,,0,1,-1.5,2,1,MK,16,W,B
3,4,4,4,,,,,3,1,2,0,fhjyr0z,68,1435.8999999999069,1,-0.5,,0,1,-1.5,1,1,MK,16,W,B
3,4,4,4,,,,,3,1,2,0,fhjyr0z,68,1497.5,4,-0.5,,0,2,-0.5,2,1,MK,16,W,B
3,2,6,3,,,,,0,3,1,2,fhjyr0z,69,2893.8000000002794,2,-0.5,,0,2,-0.5,1,1,MK,16,W,B
3,2,6,3,,,,,0,3,1,2,fhjyr0z,69,1004.2999999998137,5,0.5,,0,NA,-3.5,2,1,MK,16,W,B
5,5,4,5,,,,,2,3,1,0,fhjyr0z,70,2868,2,0.5,,1,2,0.5,1,1,MK,16,W,B
